seq,chapter,sentence,slen,note,noun,verb,adj,adv,con,pron,punct,dt,other,text,pos
1924,23,46,6,,2,1,1,0,1,1,1,0,0,Let us hope for better things.,"[('Let', 'NNP'), ('us', 'PRP'), ('hope', 'VBP'), ('for', 'IN'), ('better', 'JJR'), ('things', 'NNS'), ('.', '.')]"
1925,23,47,10,,3,1,1,0,0,2,1,1,2,"Let us flatter ourselves that I may be the survivor.""","[('Let', 'NNP'), ('us', 'PRP'), ('flatter', 'JJR'), ('ourselves', 'NNS'), ('that', 'WDT'), ('I', 'PRP'), ('may', 'MD'), ('be', 'VB'), ('the', 'DT'), ('survivor', 'NN'), ('.""', ':')]"
1926,23,48,20,,3,4,0,4,6,1,5,2,0,"This was not very consoling to Mrs. Bennet, and therefore, instead of making any answer, she went on as before.","[('This', 'DT'), ('was', 'VBD'), ('not', 'RB'), ('very', 'RB'), ('consoling', 'VBG'), ('to', 'TO'), ('Mrs', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), (',', ','), ('and', 'CC'), ('therefore', 'RB'), (',', ','), ('instead', 'RB'), ('of', 'IN'), ('making', 'VBG'), ('any', 'DT'), ('answer', 'NN'), (',', ','), ('she', 'PRP'), ('went', 'VBD'), ('on', 'IN'), ('as', 'IN'), ('before', 'IN'), ('.', '.')]"
1927,23,49,12,,2,2,1,1,2,2,1,1,2,"""I cannot bear to think that they should have all this estate.","[('""', 'NN'), ('I', 'PRP'), ('cannot', 'RB'), ('bear', 'JJ'), ('to', 'TO'), ('think', 'VB'), ('that', 'IN'), ('they', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('all', 'PDT'), ('this', 'DT'), ('estate', 'NN'), ('.', '.')]"
1928,23,50,12,,1,2,0,2,2,3,2,1,1,"If it was not for the entail, I should not mind it.""","[('If', 'IN'), ('it', 'PRP'), ('was', 'VBD'), ('not', 'RB'), ('for', 'IN'), ('the', 'DT'), ('entail', 'NN'), (',', ','), ('I', 'PRP'), ('should', 'MD'), ('not', 'RB'), ('mind', 'VB'), ('it', 'PRP'), ('.""', ':')]"
1929,23,51,5,,1,1,0,1,0,2,1,0,1,"""What should not you mind?""","[('""', 'NN'), ('What', 'WP'), ('should', 'MD'), ('not', 'RB'), ('you', 'PRP'), ('mind', 'VBP'), ('?""', ':')]"
1930,23,52,7,,2,1,0,1,1,1,0,1,2,"""I should not mind anything at all.""","[('""', 'NN'), ('I', 'PRP'), ('should', 'MD'), ('not', 'RB'), ('mind', 'VB'), ('anything', 'NN'), ('at', 'IN'), ('all', 'DT'), ('.""', 'CD')]"
1931,23,53,14,,4,3,2,0,3,2,1,1,0,"""Let us be thankful that you are preserved from a state of such insensibility.""","[('""', 'NN'), ('Let', 'NNP'), ('us', 'PRP'), ('be', 'VB'), ('thankful', 'JJ'), ('that', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('preserved', 'VBN'), ('from', 'IN'), ('a', 'DT'), ('state', 'NN'), ('of', 'IN'), ('such', 'JJ'), ('insensibility', 'NN'), ('.""', ':')]"
1932,23,54,12,,5,1,1,1,2,1,4,1,1,"""I never can be thankful, Mr. Bennet, for anything about the entail.","[('""', 'NN'), ('I', 'PRP'), ('never', 'RB'), ('can', 'MD'), ('be', 'VB'), ('thankful', 'JJ'), (',', ','), ('Mr', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), (',', ','), ('for', 'IN'), ('anything', 'NN'), ('about', 'IN'), ('the', 'DT'), ('entail', 'NN'), ('.', '.')]"
1933,23,55,28,,8,4,0,3,5,1,4,4,4,"How anyone could have the conscience to entail away an estate from one's own daughters, I cannot understand; and all for the sake of Mr. Collins too!","[('How', 'WRB'), ('anyone', 'NN'), ('could', 'MD'), ('have', 'VB'), ('the', 'DT'), ('conscience', 'NN'), ('to', 'TO'), ('entail', 'VB'), ('away', 'RP'), ('an', 'DT'), ('estate', 'NN'), ('from', 'IN'), ('one', 'CD'), (""'"", 'POS'), ('s', 'NNS'), ('own', 'VBP'), ('daughters', 'NNS'), (',', ','), ('I', 'PRP'), ('cannot', 'RB'), ('understand', 'VBP'), (';', ':'), ('and', 'CC'), ('all', 'DT'), ('for', 'IN'), ('the', 'DT'), ('sake', 'NN'), ('of', 'IN'), ('Mr', 'NNP'), ('.', '.'), ('Collins', 'NNP'), ('too', 'RB'), ('!', '.')]"
1934,23,56,9,,2,1,1,2,1,1,1,0,1,"Why should _he_ have it more than anybody else?""","[('Why', 'WRB'), ('should', 'MD'), ('_he_', 'NNP'), ('have', 'VB'), ('it', 'PRP'), ('more', 'JJR'), ('than', 'IN'), ('anybody', 'NN'), ('else', 'RB'), ('?""', '.')]"
1935,23,57,10,,3,3,0,0,2,3,3,0,0,"""I leave it to yourself to determine,"" said Mr. Bennet.","[('""', 'NN'), ('I', 'PRP'), ('leave', 'VBP'), ('it', 'PRP'), ('to', 'TO'), ('yourself', 'PRP'), ('to', 'TO'), ('determine', 'VB'), (',""', ':'), ('said', 'VBD'), ('Mr', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), ('.', '.')]"
1936,24,1,11,,5,3,0,0,2,0,2,1,1,"Miss Bingley's letter arrived, and put an end to doubt.","[('Miss', 'NNP'), ('Bingley', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('letter', 'NN'), ('arrived', 'VBD'), (',', ','), ('and', 'CC'), ('put', 'VBD'), ('an', 'DT'), ('end', 'NN'), ('to', 'TO'), ('doubt', 'VB'), ('.', '.')]"
1937,24,2,43,,11,9,2,1,10,5,2,5,1,"The very first sentence conveyed the assurance of their being all settled in London for the winter, and concluded with her brother's regret at not having had time to pay his respects to his friends in Hertfordshire before he left the country.","[('The', 'DT'), ('very', 'JJ'), ('first', 'JJ'), ('sentence', 'NN'), ('conveyed', 'VBN'), ('the', 'DT'), ('assurance', 'NN'), ('of', 'IN'), ('their', 'PRP$'), ('being', 'VBG'), ('all', 'DT'), ('settled', 'VBN'), ('in', 'IN'), ('London', 'NNP'), ('for', 'IN'), ('the', 'DT'), ('winter', 'NN'), (',', ','), ('and', 'CC'), ('concluded', 'VBD'), ('with', 'IN'), ('her', 'PRP$'), ('brother', 'NN'), (""'"", ""''""), ('s', 'NNS'), ('regret', 'VBP'), ('at', 'IN'), ('not', 'RB'), ('having', 'VBG'), ('had', 'VBD'), ('time', 'NN'), ('to', 'TO'), ('pay', 'VB'), ('his', 'PRP$'), ('respects', 'NNS'), ('to', 'TO'), ('his', 'PRP$'), ('friends', 'NNS'), ('in', 'IN'), ('Hertfordshire', 'NNP'), ('before', 'IN'), ('he', 'PRP'), ('left', 'VBD'), ('the', 'DT'), ('country', 'NN'), ('.', '.')]"
1938,24,3,32,,7,5,1,2,8,2,6,5,2,"Hope was over, entirely over; and when Jane could attend to the rest of the letter, she found little, except the professed affection of the writer, that could give her any comfort.","[('Hope', 'NNP'), ('was', 'VBD'), ('over', 'IN'), (',', ','), ('entirely', 'RB'), ('over', 'IN'), (';', ':'), ('and', 'CC'), ('when', 'WRB'), ('Jane', 'NNP'), ('could', 'MD'), ('attend', 'VB'), ('to', 'TO'), ('the', 'DT'), ('rest', 'NN'), ('of', 'IN'), ('the', 'DT'), ('letter', 'NN'), (',', ','), ('she', 'PRP'), ('found', 'VBD'), ('little', 'JJ'), (',', ','), ('except', 'IN'), ('the', 'DT'), ('professed', 'VBN'), ('affection', 'NN'), ('of', 'IN'), ('the', 'DT'), ('writer', 'NN'), (',', ','), ('that', 'IN'), ('could', 'MD'), ('give', 'VB'), ('her', 'PRP'), ('any', 'DT'), ('comfort', 'NN'), ('.', '.')]"
1939,24,4,9,,4,2,0,0,1,1,1,1,1,Miss Darcy's praise occupied the chief of it.,"[('Miss', 'NNP'), ('Darcy', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('praise', 'VBP'), ('occupied', 'VBN'), ('the', 'DT'), ('chief', 'NN'), ('of', 'IN'), ('it', 'PRP'), ('.', '.')]"
1940,24,5,32,,6,9,2,2,7,3,3,2,1,"Her many attractions were again dwelt on, and Caroline boasted joyfully of their increasing intimacy, and ventured to predict the accomplishment of the wishes which had been unfolded in her former letter.","[('Her', 'PRP$'), ('many', 'JJ'), ('attractions', 'NNS'), ('were', 'VBD'), ('again', 'RB'), ('dwelt', 'VBN'), ('on', 'IN'), (',', ','), ('and', 'CC'), ('Caroline', 'NNP'), ('boasted', 'VBD'), ('joyfully', 'RB'), ('of', 'IN'), ('their', 'PRP$'), ('increasing', 'VBG'), ('intimacy', 'NN'), (',', ','), ('and', 'CC'), ('ventured', 'VBD'), ('to', 'TO'), ('predict', 'VB'), ('the', 'DT'), ('accomplishment', 'NN'), ('of', 'IN'), ('the', 'DT'), ('wishes', 'NNS'), ('which', 'WDT'), ('had', 'VBD'), ('been', 'VBN'), ('unfolded', 'VBN'), ('in', 'IN'), ('her', 'PRP$'), ('former', 'JJ'), ('letter', 'NN'), ('.', '.')]"
1941,24,6,32,,11,4,3,1,8,2,3,3,2,"She wrote also with great pleasure of her brother's being an inmate of Mr. Darcy's house, and mentioned with raptures some plans of the latter with regard to new furniture.","[('She', 'PRP'), ('wrote', 'VBD'), ('also', 'RB'), ('with', 'IN'), ('great', 'JJ'), ('pleasure', 'NN'), ('of', 'IN'), ('her', 'PRP$'), ('brother', 'NN'), (""'"", ""''""), ('s', 'NNS'), ('being', 'VBG'), ('an', 'DT'), ('inmate', 'JJ'), ('of', 'IN'), ('Mr', 'NNP'), ('.', '.'), ('Darcy', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('house', 'VBP'), (',', ','), ('and', 'CC'), ('mentioned', 'VBD'), ('with', 'IN'), ('raptures', 'NNS'), ('some', 'DT'), ('plans', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('latter', 'NN'), ('with', 'IN'), ('regard', 'NN'), ('to', 'TO'), ('new', 'JJ'), ('furniture', 'NN'), ('.', '.')]"
1942,24,7,17,,6,2,0,2,3,1,3,3,0,"Elizabeth, to whom Jane very soon communicated the chief of all this, heard it in silent indignation.","[('Elizabeth', 'NNP'), (',', ','), ('to', 'TO'), ('whom', 'VB'), ('Jane', 'NNP'), ('very', 'RB'), ('soon', 'RB'), ('communicated', 'VBN'), ('the', 'DT'), ('chief', 'NN'), ('of', 'IN'), ('all', 'DT'), ('this', 'DT'), (',', ','), ('heard', 'NN'), ('it', 'PRP'), ('in', 'IN'), ('silent', 'NN'), ('indignation', 'NN'), ('.', '.')]"
1943,24,8,14,,5,2,0,0,4,2,2,1,0,"Her heart was divided between concern for her sister, and resentment against all others.","[('Her', 'PRP$'), ('heart', 'NN'), ('was', 'VBD'), ('divided', 'VBN'), ('between', 'IN'), ('concern', 'NN'), ('for', 'IN'), ('her', 'PRP$'), ('sister', 'NN'), (',', ','), ('and', 'CC'), ('resentment', 'NN'), ('against', 'IN'), ('all', 'DT'), ('others', 'NNS'), ('.', '.')]"
1944,24,9,17,,8,2,1,0,3,2,1,1,2,To Caroline's assertion of her brother's being partial to Miss Darcy she paid no credit.,"[('To', 'TO'), ('Caroline', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('assertion', 'NN'), ('of', 'IN'), ('her', 'PRP$'), ('brother', 'NN'), (""'"", ""''""), ('s', 'NNS'), ('being', 'VBG'), ('partial', 'JJ'), ('to', 'TO'), ('Miss', 'NNP'), ('Darcy', 'NNP'), ('she', 'PRP'), ('paid', 'VBD'), ('no', 'DT'), ('credit', 'NN'), ('.', '.')]"
1945,24,10,71,,12,12,4,8,17,11,9,5,2,"That he was really fond of Jane, she doubted no more than she had ever done; and much as she had always been disposed to like him, she could not think without anger, hardly without contempt, on that easiness of temper, that want of proper resolution, which now made him the slave of his designing friends, and led him to sacrifice of his own happiness to the caprice of their inclination.","[('That', 'DT'), ('he', 'PRP'), ('was', 'VBD'), ('really', 'RB'), ('fond', 'JJ'), ('of', 'IN'), ('Jane', 'NNP'), (',', ','), ('she', 'PRP'), ('doubted', 'VBD'), ('no', 'DT'), ('more', 'RBR'), ('than', 'IN'), ('she', 'PRP'), ('had', 'VBD'), ('ever', 'RB'), ('done', 'VBN'), (';', ':'), ('and', 'CC'), ('much', 'RB'), ('as', 'IN'), ('she', 'PRP'), ('had', 'VBD'), ('always', 'RB'), ('been', 'VBN'), ('disposed', 'VBN'), ('to', 'TO'), ('like', 'VB'), ('him', 'PRP'), (',', ','), ('she', 'PRP'), ('could', 'MD'), ('not', 'RB'), ('think', 'VB'), ('without', 'IN'), ('anger', 'JJR'), (',', ','), ('hardly', 'RB'), ('without', 'IN'), ('contempt', 'NN'), (',', ','), ('on', 'IN'), ('that', 'DT'), ('easiness', 'NN'), ('of', 'IN'), ('temper', 'NN'), (',', ','), ('that', 'IN'), ('want', 'JJ'), ('of', 'IN'), ('proper', 'NN'), ('resolution', 'NN'), (',', ','), ('which', 'WDT'), ('now', 'RB'), ('made', 'VBD'), ('him', 'PRP'), ('the', 'DT'), ('slave', 'NN'), ('of', 'IN'), ('his', 'PRP$'), ('designing', 'NN'), ('friends', 'NNS'), (',', ','), ('and', 'CC'), ('led', 'VBD'), ('him', 'PRP'), ('to', 'TO'), ('sacrifice', 'VB'), ('of', 'IN'), ('his', 'PRP$'), ('own', 'JJ'), ('happiness', 'NN'), ('to', 'TO'), ('the', 'DT'), ('caprice', 'NN'), ('of', 'IN'), ('their', 'PRP$'), ('inclination', 'NN'), ('.', '.')]"
1946,24,11,40,,7,10,4,1,6,9,6,1,3,"Had his own happiness, however, been the only sacrifice, he might have been allowed to sport with it in whatever manner he thought best, but her sister's was involved in it, as she thought he must be sensible himself.","[('Had', 'NNP'), ('his', 'PRP$'), ('own', 'JJ'), ('happiness', 'NN'), (',', ','), ('however', 'RB'), (',', ','), ('been', 'VBN'), ('the', 'DT'), ('only', 'JJ'), ('sacrifice', 'NN'), (',', ','), ('he', 'PRP'), ('might', 'MD'), ('have', 'VB'), ('been', 'VBN'), ('allowed', 'VBN'), ('to', 'TO'), ('sport', 'VB'), ('with', 'IN'), ('it', 'PRP'), ('in', 'IN'), ('whatever', 'NN'), ('manner', 'NN'), ('he', 'PRP'), ('thought', 'VBD'), ('best', 'JJS'), (',', ','), ('but', 'CC'), ('her', 'PRP$'), ('sister', 'NN'), (""'"", ""''""), ('s', 'NNS'), ('was', 'VBD'), ('involved', 'VBN'), ('in', 'IN'), ('it', 'PRP'), (',', ','), ('as', 'IN'), ('she', 'PRP'), ('thought', 'VBD'), ('he', 'PRP'), ('must', 'MD'), ('be', 'VB'), ('sensible', 'JJ'), ('himself', 'PRP'), ('.', '.')]"
1947,24,12,17,,2,5,1,1,3,1,4,1,3,"It was a subject, in short, on which reflection would be long indulged, and must be unavailing.","[('It', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('subject', 'NN'), (',', ','), ('in', 'IN'), ('short', 'JJ'), (',', ','), ('on', 'IN'), ('which', 'WDT'), ('reflection', 'NN'), ('would', 'MD'), ('be', 'VB'), ('long', 'RB'), ('indulged', 'VBN'), (',', ','), ('and', 'CC'), ('must', 'MD'), ('be', 'VB'), ('unavailing', 'VBG'), ('.', '.')]"
1948,24,13,66,,17,15,2,6,12,9,9,3,6,"She could think of nothing else; and yet whether Bingley's regard had really died away, or were suppressed by his friends' interference; whether he had been aware of Jane's attachment, or whether it had escaped his observation; whatever were the case, though her opinion of him must be materially affected by the difference, her sister's situation remained the same, her peace equally wounded.","[('She', 'PRP'), ('could', 'MD'), ('think', 'VB'), ('of', 'IN'), ('nothing', 'NN'), ('else', 'RB'), (';', ':'), ('and', 'CC'), ('yet', 'RB'), ('whether', 'IN'), ('Bingley', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('regard', 'VBP'), ('had', 'VBN'), ('really', 'RB'), ('died', 'VBN'), ('away', 'RB'), (',', ','), ('or', 'CC'), ('were', 'VBD'), ('suppressed', 'VBN'), ('by', 'IN'), ('his', 'PRP$'), ('friends', 'NNS'), (""'"", 'POS'), ('interference', 'NN'), (';', ':'), ('whether', 'IN'), ('he', 'PRP'), ('had', 'VBD'), ('been', 'VBN'), ('aware', 'JJ'), ('of', 'IN'), ('Jane', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('attachment', 'NN'), (',', ','), ('or', 'CC'), ('whether', 'IN'), ('it', 'PRP'), ('had', 'VBD'), ('escaped', 'VBN'), ('his', 'PRP$'), ('observation', 'NN'), (';', ':'), ('whatever', 'NN'), ('were', 'VBD'), ('the', 'DT'), ('case', 'NN'), (',', ','), ('though', 'IN'), ('her', 'PRP$'), ('opinion', 'NN'), ('of', 'IN'), ('him', 'PRP'), ('must', 'MD'), ('be', 'VB'), ('materially', 'RB'), ('affected', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('difference', 'NN'), (',', ','), ('her', 'PRP$'), ('sister', 'NN'), (""'"", ""''""), ('s', 'NNS'), ('situation', 'NN'), ('remained', 'VBD'), ('the', 'DT'), ('same', 'JJ'), (',', ','), ('her', 'PRP$'), ('peace', 'NN'), ('equally', 'RB'), ('wounded', 'VBD'), ('.', '.')]"
1949,24,14,52,,16,7,3,2,14,6,9,2,3,"A day or two passed before Jane had courage to speak of her feelings to Elizabeth; but at last, on Mrs. Bennet's leaving them together, after a longer irritation than usual about Netherfield and its master, she could not help saying: ""Oh, that my dear mother had more command over herself!","[('A', 'DT'), ('day', 'NN'), ('or', 'CC'), ('two', 'CD'), ('passed', 'VBN'), ('before', 'IN'), ('Jane', 'NNP'), ('had', 'VBD'), ('courage', 'NN'), ('to', 'TO'), ('speak', 'VB'), ('of', 'IN'), ('her', 'PRP$'), ('feelings', 'NNS'), ('to', 'TO'), ('Elizabeth', 'NNP'), (';', ':'), ('but', 'CC'), ('at', 'IN'), ('last', 'JJ'), (',', ','), ('on', 'IN'), ('Mrs', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('leaving', 'VBG'), ('them', 'PRP'), ('together', 'RB'), (',', ','), ('after', 'IN'), ('a', 'DT'), ('longer', 'NN'), ('irritation', 'NN'), ('than', 'IN'), ('usual', 'JJ'), ('about', 'IN'), ('Netherfield', 'NNP'), ('and', 'CC'), ('its', 'PRP$'), ('master', 'NN'), (',', ','), ('she', 'PRP'), ('could', 'MD'), ('not', 'RB'), ('help', 'VB'), ('saying', 'VBG'), (':', ':'), ('""', ':'), ('Oh', 'NNP'), (',', ','), ('that', 'IN'), ('my', 'PRP$'), ('dear', 'NN'), ('mother', 'NN'), ('had', 'VBD'), ('more', 'JJR'), ('command', 'NN'), ('over', 'IN'), ('herself', 'PRP'), ('!', '.')]"
1950,24,15,17,,3,2,1,0,3,5,1,2,1,She can have no idea of the pain she gives me by her continual reflections on him.,"[('She', 'PRP'), ('can', 'MD'), ('have', 'VB'), ('no', 'DT'), ('idea', 'NN'), ('of', 'IN'), ('the', 'DT'), ('pain', 'NN'), ('she', 'PRP'), ('gives', 'VBZ'), ('me', 'PRP'), ('by', 'IN'), ('her', 'PRP$'), ('continual', 'JJ'), ('reflections', 'NNS'), ('on', 'IN'), ('him', 'PRP'), ('.', '.')]"
1951,24,16,5,,0,1,0,1,1,1,1,0,1,But I will not repine.,"[('But', 'CC'), ('I', 'PRP'), ('will', 'MD'), ('not', 'RB'), ('repine', 'VB'), ('.', '.')]"
1952,24,17,4,,0,1,2,0,0,1,1,0,0,It cannot last long.,"[('It', 'PRP'), ('cannot', 'VBD'), ('last', 'JJ'), ('long', 'JJ'), ('.', '.')]"
1953,24,18,13,,0,4,0,0,3,3,1,1,3,"He will be forgot, and we shall all be as we were before.""","[('He', 'PRP'), ('will', 'MD'), ('be', 'VB'), ('forgot', 'VBN'), (',', ','), ('and', 'CC'), ('we', 'PRP'), ('shall', 'MD'), ('all', 'DT'), ('be', 'VB'), ('as', 'IN'), ('we', 'PRP'), ('were', 'VBD'), ('before', 'IN'), ('.""', 'CD')]"
1954,24,19,11,,4,2,1,0,3,1,2,0,0,"Elizabeth looked at her sister with incredulous solicitude, but said nothing.","[('Elizabeth', 'NNP'), ('looked', 'VBD'), ('at', 'IN'), ('her', 'PRP$'), ('sister', 'NN'), ('with', 'IN'), ('incredulous', 'JJ'), ('solicitude', 'NN'), (',', ','), ('but', 'CC'), ('said', 'VBD'), ('nothing', 'NN'), ('.', '.')]"
1955,24,20,12,,4,3,0,2,0,3,6,1,0,"""You doubt me,"" cried Jane, slightly colouring; ""indeed, you have no reason.","[('""', 'NN'), ('You', 'PRP'), ('doubt', 'NN'), ('me', 'PRP'), (',""', ':'), ('cried', 'VBD'), ('Jane', 'NNP'), (',', ','), ('slightly', 'RB'), ('colouring', 'VBG'), (';', ':'), ('""', ':'), ('indeed', 'RB'), (',', ','), ('you', 'PRP'), ('have', 'VBP'), ('no', 'DT'), ('reason', 'NN'), ('.', '.')]"
1956,24,21,18,,3,2,1,1,5,3,2,2,1,"He may live in my memory as the most amiable man of my acquaintance, but that is all.","[('He', 'PRP'), ('may', 'MD'), ('live', 'VB'), ('in', 'IN'), ('my', 'PRP$'), ('memory', 'NN'), ('as', 'IN'), ('the', 'DT'), ('most', 'RBS'), ('amiable', 'JJ'), ('man', 'NN'), ('of', 'IN'), ('my', 'PRP$'), ('acquaintance', 'NN'), (',', ','), ('but', 'CC'), ('that', 'IN'), ('is', 'VBZ'), ('all', 'DT'), ('.', '.')]"
1957,24,22,14,,2,4,0,0,5,2,2,1,0,"I have nothing either to hope or fear, and nothing to reproach him with.","[('I', 'PRP'), ('have', 'VBP'), ('nothing', 'NN'), ('either', 'DT'), ('to', 'TO'), ('hope', 'VB'), ('or', 'CC'), ('fear', 'VB'), (',', ','), ('and', 'CC'), ('nothing', 'NN'), ('to', 'TO'), ('reproach', 'VB'), ('him', 'PRP'), ('with', 'IN'), ('.', '.')]"
1958,24,23,2,,2,0,0,0,0,0,1,0,0,Thank God!,"[('Thank', 'NNP'), ('God', 'NNP'), ('!', '.')]"
1959,24,24,5,,2,1,0,1,0,1,1,0,0,I have not _that_ pain.,"[('I', 'PRP'), ('have', 'VBP'), ('not', 'RB'), ('_that_', 'NNP'), ('pain', 'NN'), ('.', '.')]"
1960,24,25,12,,2,2,1,3,1,1,2,2,1,"A little time, therefore--I shall certainly try to get the better.""","[('A', 'DT'), ('little', 'RB'), ('time', 'NN'), (',', ','), ('therefore', 'RB'), ('--', ':'), ('I', 'PRP'), ('shall', 'MD'), ('certainly', 'RB'), ('try', 'VB'), ('to', 'TO'), ('get', 'VB'), ('the', 'DT'), ('better', 'JJR'), ('.""', 'NN')]"
1961,24,26,37,,8,7,2,3,9,6,3,4,0,"With a stronger voice she soon added, ""I have this comfort immediately, that it has not been more than an error of fancy on my side, and that it has done no harm to anyone but myself.""","[('With', 'IN'), ('a', 'DT'), ('stronger', 'JJR'), ('voice', 'NN'), ('she', 'PRP'), ('soon', 'RB'), ('added', 'VBD'), (',', ','), ('""', 'NNP'), ('I', 'PRP'), ('have', 'VBP'), ('this', 'DT'), ('comfort', 'NN'), ('immediately', 'RB'), (',', ','), ('that', 'IN'), ('it', 'PRP'), ('has', 'VBZ'), ('not', 'RB'), ('been', 'VBN'), ('more', 'JJR'), ('than', 'IN'), ('an', 'DT'), ('error', 'NN'), ('of', 'IN'), ('fancy', 'NN'), ('on', 'IN'), ('my', 'PRP$'), ('side', 'NN'), (',', ','), ('and', 'CC'), ('that', 'IN'), ('it', 'PRP'), ('has', 'VBZ'), ('done', 'VBN'), ('no', 'DT'), ('harm', 'NN'), ('to', 'TO'), ('anyone', 'NN'), ('but', 'CC'), ('myself', 'PRP'), ('.""', 'VBP')]"
1962,24,27,3,,4,0,0,0,0,1,0,0,0,"""My dear Jane!""","[('""', 'NN'), ('My', 'PRP$'), ('dear', 'NN'), ('Jane', 'NNP'), ('!""', 'NNP')]"
1963,24,28,6,,2,2,1,1,0,1,2,0,0,"exclaimed Elizabeth, ""you are too good.","[('exclaimed', 'VBD'), ('Elizabeth', 'NNP'), (',', ','), ('""', 'NNP'), ('you', 'PRP'), ('are', 'VBP'), ('too', 'RB'), ('good', 'JJ'), ('.', '.')]"
1964,24,29,16,,2,4,1,2,3,4,2,0,0,Your sweetness and disinterestedness are really angelic; I do not know what to say to you.,"[('Your', 'PRP$'), ('sweetness', 'NN'), ('and', 'CC'), ('disinterestedness', 'NN'), ('are', 'VBP'), ('really', 'RB'), ('angelic', 'JJ'), (';', ':'), ('I', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('what', 'WP'), ('to', 'TO'), ('say', 'VB'), ('to', 'TO'), ('you', 'PRP'), ('.', '.')]"
1965,24,30,16,,1,5,0,1,4,5,2,0,0,"I feel as if I had never done you justice, or loved you as you deserve.""","[('I', 'PRP'), ('feel', 'VBP'), ('as', 'IN'), ('if', 'IN'), ('I', 'PRP'), ('had', 'VBD'), ('never', 'RB'), ('done', 'VBN'), ('you', 'PRP'), ('justice', 'NN'), (',', ','), ('or', 'CC'), ('loved', 'VBN'), ('you', 'PRP'), ('as', 'IN'), ('you', 'PRP'), ('deserve', 'VBP'), ('.""', ':')]"
1966,24,31,18,,7,3,1,1,2,1,2,2,2,"Miss Bennet eagerly disclaimed all extraordinary merit, and threw back the praise on her sister's warm affection.","[('Miss', 'NNP'), ('Bennet', 'NNP'), ('eagerly', 'RB'), ('disclaimed', 'VBD'), ('all', 'DT'), ('extraordinary', 'JJ'), ('merit', 'NN'), (',', ','), ('and', 'CC'), ('threw', 'VBD'), ('back', 'RP'), ('the', 'DT'), ('praise', 'NN'), ('on', 'IN'), ('her', 'PRP$'), ('sister', 'NN'), (""'"", ""''""), ('s', 'NNS'), ('warm', 'VBP'), ('affection', 'NN'), ('.', '.')]"
1967,24,32,7,,5,2,1,1,0,0,2,1,0,"""Nay,"" said Elizabeth, ""this is not fair.","[('""', 'NN'), ('Nay', 'NNP'), (',""', 'NNP'), ('said', 'VBD'), ('Elizabeth', 'NNP'), (',', ','), ('""', 'NNP'), ('this', 'DT'), ('is', 'VBZ'), ('not', 'RB'), ('fair', 'JJ'), ('.', '.')]"
